product_id;sku;model;product_name;price;quantity;status;date_available;date_modified;exported_at
1465746480;00001-131;00001-131;Комплект Speidel Braumeister PLUS 20 л — автоматична пивоварня з аксесуарами;139150.0000;999;1;2026-05-08;2026-06-30 23:01:06;2026-07-01 10:47:59
1465746481;00001-181;00001-181;Комплект Speidel Braumeister PLUS 50 л — автоматична пивоварня з аксесуарами;167475.0000;999;1;2026-05-08;2026-05-08 13:15:56;2026-07-01 10:47:59
1465746484;00001-230;00001-230;Комплект автоматичної пивоварні Speidel Braumeister 200 л;962500.0000;999;1;2026-05-08;2026-06-30 23:01:06;2026-07-01 10:47:59
1465746489;00001-91;00001-91;Набір Speidel Braumeister PLUS 10 л — автоматична пивоварня з аксесуарами;125510.0000;999;1;2026-05-08;2026-06-30 23:01:06;2026-07-01 10:47:59
668;00002-10;00002-10;Подрібнювач яблук і груш для соку і Гідропрес з нержавіючої сталі 40л;87550.0000;999;1;0000-00-00;2026-06-30 23:00:14;2026-07-01 10:47:59
839;00100;00100;колона VM;9200.0000;999;1;0000-00-00;2026-06-30 23:00:17;2026-07-01 10:47:59
840;00101;00101;"колона LM 2&quot;";7030.0000;0;1;0000-00-00;2026-06-30 23:00:18;2026-07-01 10:47:59
841;00102;00102;"колона LM &quot;клюшка&quot;";7030.0000;0;1;0000-00-00;2026-06-30 23:00:18;2026-07-01 10:47:59
177;01.03.07.01.02.02;01.03.07.01.02.02;Пивні дріжджі Safale US-05 - 11,5 гр;170.0000;0;1;0000-00-00;2026-06-30 23:01:10;2026-07-01 10:47:59
508;01.03.07.01.03.05;01.03.07.01.03.05;Пивні дріжджі Safale Т-58 11.5гр;110.0000;0;1;0000-00-00;2026-06-30 23:01:14;2026-07-01 10:47:59
385;04.03.27;04.03.27;Хмель  Citra® (USA) 50 гр., α-12.5%;240.0000;0;1;0000-00-00;2026-06-30 23:01:13;2026-07-01 10:47:59
679;06.03.03;06.03.03;Хміль Mosaic® (USA) 50 g;249.0000;0;1;0000-00-00;2026-06-30 23:01:15;2026-07-01 10:47:59
940;06.05.02;06.05.02;Хміль Chinook ® (USA) 50 g, α-11,4%;208.0000;0;1;0000-00-00;2026-06-30 23:01:22;2026-07-01 10:47:59
396;060938030100;060938030100;Ручка для міні КЕГ 5л;25.0000;985;1;0000-00-00;2026-06-30 23:00:09;2026-07-01 10:47:59
704;07046;07046;Органічний солод Organic Pilsen;100.0000;0;1;0000-00-00;2026-06-30 23:00:14;2026-07-01 10:47:59
707;07077;07077;Солод органічний Organic Maris Otter PA Malt;100.0000;0;1;0000-00-00;2026-06-30 23:00:14;2026-07-01 10:47:59
708;07084;07084;Солод органічний Organic Roast Barley;160.0000;0;1;0000-00-00;2026-06-30 23:00:14;2026-07-01 10:47:59
1465746063;100000012;100000012;Циліндр вимірювальний скляний з носиком 50 мл.;68.0000;0;1;2025-03-07;2026-06-30 23:01:40;2026-07-01 10:47:59
1465746062;100000017;100000017;Циліндр вимірювальний пластиковий з носиком 50 мл.;35.0000;2;1;2025-03-07;2026-06-30 23:01:40;2026-07-01 10:47:59
1465746060;100000019;100000019;Стакан вимірювальний пластиковий 1000 мл.;99.0000;0;1;2025-03-07;2026-06-30 23:01:40;2026-07-01 10:47:59
1465746072;100000036;100000036;Нагрівач скляний з терморегулятором Xilong XL-999 100W для акваріума 100 л;253.0000;0;1;2025-03-07;2026-06-30 23:01:40;2026-07-01 10:47:59
1465746106;100000037;100000037;Нагрівач металевий з терморегулятором Xilong XL-999 100W для акваріума 100 л;360.0000;0;1;2025-03-07;2026-06-30 23:01:42;2026-07-01 10:47:59
1465746074;100000038;100000038;Регулятор напруги 4 кВт (пікове) з активним охолодженням | Робоче навантаження 2-2,5 кВт!;390.0000;0;1;2025-03-07;2026-06-30 23:01:41;2026-07-01 10:47:59
1465746045;100000039;100000039;Регулятор напруги 10 кВт (пікове) з кнопками і дисплеєм | Робоче навантаження- 5-6 кВт!;1425.0000;1;1;2025-03-05;2026-06-30 23:01:41;2026-07-01 10:47:59
1465746054;100000048;100000048;Кран голчастий латунь 8мм;105.0000;5;1;2025-03-07;2026-06-30 23:01:40;2026-07-01 10:47:59
1465746056;100000049;100000049;Кран голчастий латунь 10 мм;120.0000;5;1;2025-03-07;2026-06-30 23:01:40;2026-07-01 10:47:59
1465746064;100000069;100000069;Фітинг латунний для Пневмошланг МАМА, 10 мм, різьба 1,2;30.0000;6;1;2025-03-07;2026-06-30 23:01:40;2026-07-01 10:47:59
1465746065;100000070;100000070;Фітинг латунний для Пневмошланг МАМА, 12мм, різьблення 1,2;30.0000;10;1;2025-03-07;2026-06-30 23:01:40;2026-07-01 10:47:59
1465746066;100000077;100000077;Фітинг латунний для Пневмошланг ТАТО, 10 мм, різьба 1/2;23.0000;6;1;2025-03-07;2026-06-30 23:01:40;2026-07-01 10:47:59
1465746067;100000078;100000078;Фітинг латунний для Пневмошланг ТАТО, 12 мм, різьба 1/2;30.0000;7;1;2025-03-07;2026-06-30 23:01:40;2026-07-01 10:47:59
1465746053;100000081;100000081;Гумовий перехідник на кран без різьби;29.0000;0;1;2025-03-07;2026-06-30 23:01:40;2026-07-01 10:47:59
1465746085;100000096;100000096;Перехідник з клампа DN1.5 на DN2;255.0000;5;1;2025-03-07;2026-06-30 23:01:41;2026-07-01 10:47:59
1465746089;100000112;100000112;Перегінний куб 17л з купольною кришкою 2 дюйми;4017.0000;0;1;2025-03-07;2026-06-30 23:01:41;2026-07-01 10:47:59
1465746090;100000113;100000113;Перегінний куб 25л з купольною кришкою під кламп;6150.0000;0;1;2025-03-07;2026-06-30 23:01:41;2026-07-01 10:47:59
1465746091;100000114;100000114;Перегінний куб 36л з купольною кришкою під кламп;7050.0000;0;1;2025-03-07;2026-06-30 23:01:41;2026-07-01 10:47:59
1236;100000121;100000121;"Силіконова прокладка з сіткою для КЛАМП 2&quot;, 2мм";63.0000;0;1;0000-00-00;2026-06-30 23:01:25;2026-07-01 10:47:59
1465746055;100000128;100000128;Кран голчастий сталевий 8 мм;285.0000;6;1;2025-03-07;2026-06-30 23:01:40;2026-07-01 10:47:59
1465746057;100000129;100000129;Кран голчастий сталевий 10мм;300.0000;6;1;2025-03-07;2026-06-30 23:01:40;2026-07-01 10:47:59
1465746051;100000131;100000131;Дробарка (млин) для солоду двовальцева-роликова;4499.0000;4;1;2025-03-07;2026-06-30 23:01:40;2026-07-01 10:47:59
1311;10000013115;10000013115;Винні дріжджі UVAFERM® CEG 0,5kg;1260.0000;5;1;0000-00-00;2026-06-30 23:01:26;2026-07-01 10:47:59
1314;10000013146;10000013146;ПЕТ Кег 30л з фітингом A;265.0000;0;1;0000-00-00;2026-06-30 23:00:24;2026-07-01 10:47:59
1465746070;100000135;100000135;Ніпель для монтажу цифрового термометра щупа-голчастого від 3 мм до 6 мм;30.0000;0;1;2025-03-07;2026-06-30 23:01:40;2026-07-01 10:47:59
1465746059;100000144;100000144;Кран шароовий повітряний латунь 10-10 мм;42.0000;0;1;2025-03-07;2026-06-30 23:01:40;2026-07-01 10:47:59
1465746058;100000147;100000147;Кран металевий зливний 16 мм;282.0000;9;1;2025-03-07;2026-06-30 23:01:40;2026-07-01 10:47:59
1465746069;100000155;100000155;Фільтр Базука 30 см;192.0000;0;1;2025-03-07;2026-06-30 23:01:40;2026-07-01 10:47:59
1465746080;100000157;100000157;Регулятор напруги 4кВт (пікове) з проводом та дисплеєм| Робоче навантаження 2-2,5 кВт!;1035.0000;0;1;2025-03-07;2026-06-30 23:01:41;2026-07-01 10:47:59
1465746068;100000158;100000158;Мішок для затирання хмелю і солоду 10х15 МС200;27.0000;5;1;2025-03-07;2026-06-30 23:01:40;2026-07-01 10:47:59
1465746086;100000163;100000163;Силіконова прокладка (ущільнювач) П-образна для кубів 17л. (D 28см);263.0000;0;1;2025-03-07;2026-06-30 23:01:41;2026-07-01 10:47:59
1465746087;100000164;100000164;Силіконова прокладка (ущільнювач) П-подібна для кубів 25л. (D 31см);296.0000;0;1;2025-03-07;2026-06-30 23:01:41;2026-07-01 10:47:59
1465746088;100000166;100000166;Силіконова прокладка (ущільнювач) П-подібна для кубів 50л. D 39см);417.0000;2;1;2025-03-07;2026-06-30 23:01:41;2026-07-01 10:47:59
1465746075;100000173;100000173;"Перехідник з DN 1.5&quot; на трубку 10мм";135.0000;5;1;2025-03-07;2026-06-30 23:01:41;2026-07-01 10:47:59
1465746076;100000174;100000174;Перехідник з DN 2 на трубку 10мм;179.0000;7;1;2025-03-07;2026-06-30 23:01:41;2026-07-01 10:47:59
1465746052;100000190;100000190;Вугільна колона для фільтрації з нержавіючої сталі;975.0000;0;1;2025-03-07;2026-06-30 23:01:40;2026-07-01 10:47:59
1465746081;100000197;100000197;Перехідник латунний для шланга 8мм;29.0000;0;1;2025-03-07;2026-06-30 23:01:41;2026-07-01 10:47:59
1465746083;100000198;100000198;Перехідник латунний для шланга 12мм;29.0000;0;1;2025-03-07;2026-06-30 23:01:41;2026-07-01 10:47:59
1465746082;100000199;100000199;Перехідник латунний для шланга 10мм;23.0000;0;1;2025-03-07;2026-06-30 23:01:41;2026-07-01 10:47:59
1465746084;100000209;100000209;Врізка в кришку куба під Кламп 1.5;299.0000;0;1;2025-03-07;2026-06-30 23:01:41;2026-07-01 10:47:59
1465746061;100000211;100000211;Стакан вимірювальний пластиковий 500 мл.;44.0000;0;1;2025-03-07;2026-06-30 23:01:40;2026-07-01 10:47:59
1465746079;100000233;100000233;Шланг високого тиску|10х6.5 мм|синій, поліуретановий;33.0000;0;1;2025-03-07;2026-06-30 23:01:41;2026-07-01 10:47:59
1465746078;100000312;100000312;Шланг високого тиску|10х6.5 мм|червоний, поліуретановий;33.0000;0;1;2025-03-07;2026-06-30 23:01:41;2026-07-01 10:47:59
1465746077;100000313;100000313;Шланг високого тиску|10х6.5 мм|прозорий, поліуретановий;39.0000;7;1;2025-03-07;2026-06-30 23:01:41;2026-07-01 10:47:59
1465746194;100000359;100000359;Дріжджі Турбо Alcotec Classic 24;179.0000;0;1;2025-03-07;2026-06-30 23:01:45;2026-07-01 10:47:59
1465746092;100000384;100000384;Набір кришок для вакуумного зберігання продуктів з насосом 9 шт.;203.0000;0;1;2025-03-07;2026-06-30 23:01:41;2026-07-01 10:47:59
1465746105;100000389;100000389;Сухі турбо дріжджі Double Snake C24, 175г.;180.0000;0;1;2025-03-07;2026-06-30 23:01:42;2026-07-01 10:47:59
1465746144;100000390;100000390;Турбо дріжджі Alcotec vodka star, 66г;161.0000;0;1;2025-03-07;2026-06-30 23:01:43;2026-07-01 10:47:59
1465746145;100000398;100000398;Сухі турбо дріжджі PuriFerm UK-24, 175г.;164.0000;0;1;2025-03-07;2026-06-30 23:01:43;2026-07-01 10:47:59
1465746093;100000400;100000400;Сухі турбо дріжджі Turbo Batch 200, 86 г;149.0000;1;1;2025-03-07;2026-06-30 23:01:41;2026-07-01 10:47:59
1465746094;100000401;100000401;Ковпачок гумовий для бутлів 40 мм;59.0000;2;1;2025-03-07;2026-06-30 23:01:41;2026-07-01 10:47:59
1465746270;100000402;100000402;Ковпачок гумовий для бутлів 50 мм;73.0000;1;1;2025-03-07;2026-06-30 23:01:47;2026-07-01 10:47:59
1465746269;100000403;100000403;Ковпачок гумовий для бутлів 60 мм.;80.0000;0;1;2025-03-07;2026-06-30 23:01:47;2026-07-01 10:47:59
1465746494;10000040401;10000040401;"Перехідник з клампа 2&quot; на 3&quot; DN51–DN76 AISI 304";578.0000;0;1;2026-05-22;2026-06-30 23:01:50;2026-07-01 10:47:59
1465746495;10000040418;10000040418;"Перехід фланець 165 мм на 3&quot; кламп";1380.0000;0;1;2026-05-25;2026-06-30 23:01:50;2026-07-01 10:47:59
1465746107;100000405;100000405;Регулятор напруги 10кВт (пікове) | Робоче навантаження- 5-6 кВт!;585.0000;0;1;2025-03-07;2026-06-30 23:01:42;2026-07-01 10:47:59
1465746097;100000412;100000412;Тримач спн конусний 2 дюйми (концентратор флегми);119.0000;5;1;2025-03-07;2026-06-30 23:01:41;2026-07-01 10:47:59
1465746096;100000420;100000420;Кришка пляшки 10 л;44.0000;0;1;2025-03-07;2026-06-30 23:01:41;2026-07-01 10:47:59
1465746095;100000421;100000421;Освітлювач ALcoCleaner, 10мл;224.0000;0;1;2025-03-07;2026-06-30 23:01:41;2026-07-01 10:47:59
1465746099;100000443;100000443;Кламповий штуцер-перехідник 2 дюйма на DN15 (внутрішня різьба 1/2);195.0000;5;1;2025-03-07;2026-06-30 23:01:41;2026-07-01 10:47:59
1465746100;100000444;100000444;Кламповий штуцер-перехідник 2 дюйма на DN15 (зовнішня різьба 1/2);298.0000;5;1;2025-03-07;2026-06-30 23:01:41;2026-07-01 10:47:59
1465746101;100000445;100000445;Кламповий штуцер-перехідник 2 дюйма на DN20 (зовнішня різьба 3/4);235.0000;5;1;2025-03-07;2026-06-30 23:01:42;2026-07-01 10:47:59
1465746102;100000447;100000447;Кламповий штуцер-перехідник 2 дюйма на DN40 (внутріщня різьба 1 1/2);260.0000;5;1;2025-03-07;2026-06-30 23:01:42;2026-07-01 10:47:59
1465746098;100000462;100000462;Кріплення одинарне для вугільного картриджу 51мм;9.0000;9;1;2025-03-07;2026-06-30 23:01:41;2026-07-01 10:47:59
1465746414;100000463;100000463;Фруктові турбо дріжджі Puriferm Fruit;125.0000;1;1;2025-09-05;2026-06-30 23:01:48;2026-07-01 10:47:59
1465746158;100000469;100000469;Дріжджі Турбо Alcotec CARBON 48;244.0000;2;1;2025-03-07;2026-06-30 23:01:43;2026-07-01 10:47:59
1465746157;100000492;100000492;Дріжджі Турбо Alcotec Single Strain (для віскі);138.0000;0;1;2025-03-07;2026-06-30 23:01:43;2026-07-01 10:47:59
1465746103;100000501;100000501;Дріжджі Puriferm Carbon Turbo;104.0000;0;1;2025-03-07;2026-06-30 23:01:42;2026-07-01 10:47:59
1465746104;100000522;100000522;Силіконова прокладка (ущільнювач) П-образна для кубів 70л.;449.0000;1;1;2025-03-07;2026-06-30 23:01:42;2026-07-01 10:47:59
1465746114;100000540;100000540;Ковпачок (кришка, пробка) гуала, срібний;12.0000;0;1;2025-03-07;2026-06-30 23:01:42;2026-07-01 10:47:59
1465746267;100000584;100000584;Сушка для 50 пляшок жовта | Італія;735.0000;0;1;2025-03-07;2026-06-30 23:01:47;2026-07-01 10:47:59
1465746110;100000594;100000594;Перехідник швидкоз'ємний. З'єднання: ФІТИНГ/ФІТИНГ, 10 і 12 мм;15.0000;0;1;2025-03-07;2026-06-30 23:01:42;2026-07-01 10:47:59
1465746113;100000595;100000595;Перехідник швидкоз'ємний. З'єднання: ФІТИНГ/ФІТИНГ, 10 мм;15.0000;0;1;2025-03-07;2026-06-30 23:01:42;2026-07-01 10:47:59
1465746108;100000596;100000596;"Трійник швидкоз'ємний: &quot;Т-подібний&quot;, 10 мм";15.0000;5;1;2025-03-07;2026-06-30 23:01:42;2026-07-01 10:47:59
1465746111;100000597;100000597;Трійник швидкоз'ємний: Т-подібний, 12 мм;15.0000;5;1;2025-03-07;2026-06-30 23:01:42;2026-07-01 10:47:59
1465746109;100000598;100000598;Хрестовина швидкоз'ємна х-подібна, 10 мм;29.0000;0;1;2025-03-07;2026-06-30 23:01:42;2026-07-01 10:47:59
1465746112;100000599;100000599;Хрестовина швидкоз'ємна х-подібна, 12 мм;29.0000;0;1;2025-03-07;2026-06-30 23:01:42;2026-07-01 10:47:59
1465746130;100000606;100000606;Сито-бункер для хмелю 7*18;398.0000;0;1;2025-03-07;2026-06-30 23:01:42;2026-07-01 10:47:59
1465746131;100000607;100000607;Сито-бункер для хмелю 7*30;447.0000;0;1;2025-03-07;2026-06-30 23:01:42;2026-07-01 10:47:59
1465746133;100000612;100000612;Шланг харчовий силіконовий 6х2 мм;98.0000;0;1;2025-03-07;2026-06-30 23:01:43;2026-07-01 10:47:59
1465746134;100000613;100000613;Шланг харчовий силіконовий 8х2 мм;102.0000;0;1;2025-03-07;2026-06-30 23:01:43;2026-07-01 10:47:59
1465746135;100000615;100000615;Шланг харчовий силіконовий 10х2 мм;105.0000;0;1;2025-03-07;2026-06-30 23:01:43;2026-07-01 10:47:59
1465746128;100000631;100000631;Сургуч паличка. Золото.;27.0000;0;1;2025-03-07;2026-06-30 23:01:42;2026-07-01 10:47:59
1465746129;100000632;100000632;Сургуч паличка. Срібло.;27.0000;4;1;2025-03-07;2026-06-30 23:01:42;2026-07-01 10:47:59
1465746127;100000633;100000633;Сургуч паличка. Бордо.;27.0000;4;1;2025-03-07;2026-06-30 23:01:42;2026-07-01 10:47:59
1465746146;100000634;100000634;Сургуч під пістолет. Бордо;30.0000;0;1;2025-03-07;2026-06-30 23:01:43;2026-07-01 10:47:59
1465746137;100000636;100000636;Термоковпачок зі смужкою, червоний;3.0000;30;1;2025-03-07;2026-06-30 23:01:43;2026-07-01 10:47:59
1465746136;100000637;100000637;Термоковпачок зі смужкою, чорний;3.0000;30;1;2025-03-07;2026-06-30 23:01:43;2026-07-01 10:47:59
1465746138;100000638;100000638;Термоковпачок зі смужкою, золотий;3.0000;20;1;2025-03-07;2026-06-30 23:01:43;2026-07-01 10:47:59
1465746139;100000648;100000648;Боросилікатне скло для диоптра 2 дюйма (довжина 100 мм);225.0000;5;1;2025-03-07;2026-06-30 23:01:43;2026-07-01 10:47:59
1465746140;100000649;100000649;Боросилікатне скло для диоптра 2 дюйма (довжина 200 мм);285.0000;5;1;2025-03-07;2026-06-30 23:01:43;2026-07-01 10:47:59
1465746141;100000650;100000650;Боросилікатне скло для диоптра 2 дюйма (довжина 300 мм);375.0000;5;1;2025-03-07;2026-06-30 23:01:43;2026-07-01 10:47:59
1465746142;100000651;100000651;Боросилікатне скло для диоптра 2 дюйма (довжина 500 мм);495.0000;5;1;2025-03-07;2026-06-30 23:01:43;2026-07-01 10:47:59
1465746126;100000659;100000659;Кільца Рашига, 1кг, мідні. Марка міді М0;1785.0000;5;1;2025-03-07;2026-06-30 23:01:42;2026-07-01 10:47:59
1465746121;100000671;100000671;Корок корковий, коньячна 19,5 Т-Корок;9.0000;0;1;2025-03-07;2026-06-30 23:01:42;2026-07-01 10:47:59
1465746122;100000672;100000672;Ковпачок алюмінієвий (Білий з різьбою 28х18 мм);6.0000;0;1;2025-03-07;2026-06-30 23:01:42;2026-07-01 10:47:59
1465746124;100000673;100000673;Ковпачок алюмінієвий (Золотий з різьбою 28х18 мм);6.0000;0;1;2025-03-07;2026-06-30 23:01:42;2026-07-01 10:47:59
1465746125;100000674;100000674;Ковпачок алюмінієвий (Срібло з різьбою 28х18 мм);6.0000;0;1;2025-03-07;2026-06-30 23:01:42;2026-07-01 10:47:59
1465746196;100000675;100000675;Ковпачок алюмінієвий (Червоний з різьбою 28х18 мм);6.0000;0;1;2025-03-07;2026-06-30 23:01:45;2026-07-01 10:47:59
1465746115;100000676;100000676;Ковпак 28 (НВР 28х40 чорний);11.0000;0;1;2025-03-07;2026-06-30 23:01:42;2026-07-01 10:47:59
1465746119;100000677;100000677;Ковпак 28 (НВР 28х40 бордовий);11.0000;0;1;2025-03-07;2026-06-30 23:01:42;2026-07-01 10:47:59
1465746116;100000678;100000678;Ковпак 28 (НВР 28х40 білий);11.0000;0;1;2025-03-07;2026-06-30 23:01:42;2026-07-01 10:47:59
1465746120;100000679;100000679;Ковпак 28 (НВР 28х40 зелений);11.0000;0;1;2025-03-07;2026-06-30 23:01:42;2026-07-01 10:47:59
1465746117;100000680;100000680;Ковпак 28 (НВР 28х40 синій);11.0000;0;1;2025-03-07;2026-06-30 23:01:42;2026-07-01 10:47:59
1465746118;100000681;100000681;Ковпак 28 (НВР 28х40 жовтий);11.0000;0;1;2025-03-07;2026-06-30 23:01:42;2026-07-01 10:47:59
1465746132;100000690;100000690;Насос 24V, 19Wt, 800л/г. відцентровий;495.0000;0;1;2025-03-07;2026-06-30 23:01:43;2026-07-01 10:47:59
1465746143;100000699;100000699;Боніфікатор (пом'якшення та очистка) 100 г.;108.0000;0;1;2025-03-07;2026-06-30 23:01:43;2026-07-01 10:47:59
1465746150;100000713;100000713;Термометр короткий поворотний цифровий зі звуковим сигналом, ТА-288s-к ПАКЕТ;200.0000;1;1;2025-03-07;2026-06-30 23:01:43;2026-07-01 10:47:59
1465746149;100000714;100000714;Термометр поворотний 14 см, цифровий зі звуковим сигналом ТА-288s (пакет);200.0000;0;1;2025-03-07;2026-06-30 23:01:43;2026-07-01 10:47:59
1465746123;100000750;100000750;Ковпачок алюмінієвий (Чорний з різьбою 28х18 мм);6.0000;0;1;2025-03-07;2026-06-30 23:01:42;2026-07-01 10:47:59
1465746147;100000753;100000753;Ніпель для монтажу термометра від 3 мм до 6 мм (силікон);45.0000;7;1;2025-03-07;2026-06-30 23:01:43;2026-07-01 10:47:59
1465746148;100000758;100000758;Боніфікатор 250 г;203.0000;0;1;2025-03-07;2026-06-30 23:01:43;2026-07-01 10:47:59
1465746241;100000799;100000799;Мотор JGY370 12В 30об;300.0000;1;1;2025-03-07;2026-06-30 23:01:46;2026-07-01 10:47:59
1465746180;100000800;100000800;Мотор 5840-31ZY з блоком 12В 27об;975.0000;0;1;2025-03-07;2026-06-30 23:01:44;2026-07-01 10:47:59
1465746152;100000818;100000818;"Холодильник Дімрота 2&quot; МІДЬ -350";3585.0000;5;1;2025-03-07;2026-06-30 23:01:43;2026-07-01 10:47:59
1465746151;100000820;100000820;"Холодильник Дімрота 2&quot; МІДЬ -180";2325.0000;5;1;2025-03-07;2026-06-30 23:01:43;2026-07-01 10:47:59
1465746153;100000832;100000832;Сушка для 80 пляшок | Італія;1185.0000;0;1;2025-03-07;2026-06-30 23:01:43;2026-07-01 10:47:59
1465746156;100000834;100000834;Корокова пробка 21*33 агломерована;7.0000;10;1;2025-03-07;2026-06-30 23:01:43;2026-07-01 10:47:59
1465746154;100000835;100000835;Мюзле дротик для шампанського;4.0000;0;1;2025-03-07;2026-06-30 23:01:43;2026-07-01 10:47:59
1465746155;100000836;100000836;Пробка для шампанського пластикова;3.0000;0;1;2025-03-07;2026-06-30 23:01:43;2026-07-01 10:47:59
1465746162;100000903;100000903;Екстрактор Сокслета кламп 2;3450.0000;5;1;2025-03-07;2026-06-30 23:01:44;2026-07-01 10:47:59
1465746159;100000904;100000904;Дріжджі Турбо Alcotec Restart;128.0000;0;1;2025-03-07;2026-06-30 23:01:43;2026-07-01 10:47:59
1465746160;100000905;100000905;Дріжджі Турбо Alcotec Express 24;210.0000;0;1;2025-03-07;2026-06-30 23:01:43;2026-07-01 10:47:59
1465746163;100000908;100000908;Силікон листовий 1000*1000*3 мм;1830.0000;0;1;2025-03-07;2026-06-30 23:01:44;2026-07-01 10:47:59
1465746161;100000910;100000910;Екстрактор Сокслета кламп 1,5;2550.0000;5;1;2025-03-07;2026-06-30 23:01:43;2026-07-01 10:47:59
1465746182;100000912;100000912;Папір для фільтрації 520х520мм, 74 г / м2;15.0000;0;1;2025-03-07;2026-06-30 23:01:44;2026-07-01 10:47:59
1465746165;100000939;100000939;Дріжджі Spirit ferm Cider;79.0000;0;1;2025-03-07;2026-06-30 23:01:44;2026-07-01 10:47:59
1465746174;100000944;100000944;Насос MP-15RM сталь вихід папа 1/2;2700.0000;0;1;2025-03-07;2026-06-30 23:01:44;2026-07-01 10:47:59
1465746175;100000945;100000945;Насос MP-20RM сталь вихід папа 3/4;3735.0000;0;1;2025-03-07;2026-06-30 23:01:44;2026-07-01 10:47:59
1465746176;100000946;100000946;Насос MP-40RM сталь вихід папа 3/4;4950.0000;0;1;2025-03-07;2026-06-30 23:01:44;2026-07-01 10:47:59
1465746178;100000947;100000947;Корокова пробка для бутля, агломерована 43х50х40;30.0000;0;1;2025-03-07;2026-06-30 23:01:44;2026-07-01 10:47:59
1465746463;100000948;100000948;Коркова пробка винна 23х33 мм ;7.0000;5;1;2026-04-14;2026-06-30 23:01:49;2026-07-01 10:47:59
1465746170;100000963;100000963;Сургуч під пістолет. Зелений;30.0000;0;1;2025-03-07;2026-06-30 23:01:44;2026-07-01 10:47:59
1465746169;100000964;100000964;Сургуч паличка. Рожевий;27.0000;0;1;2025-03-07;2026-06-30 23:01:44;2026-07-01 10:47:59
1465746167;100000965;100000965;Сургуч паличка. Коричневий;27.0000;4;1;2025-03-07;2026-06-30 23:01:44;2026-07-01 10:47:59
1465746166;100000966;100000966;Сургуч паличка. Чорний;27.0000;0;1;2025-03-07;2026-06-30 23:01:44;2026-07-01 10:47:59
1465746168;100000967;100000967;Сургуч паличка. Зелений;27.0000;4;1;2025-03-07;2026-06-30 23:01:44;2026-07-01 10:47:59
1465746179;100000968;100000968;Сталевий стакан для ароматизації (Кламп 3 );200.0000;5;1;2025-03-07;2026-06-30 23:01:44;2026-07-01 10:47:59
1465746468;100000969;100000969;Голчастий пластиковий кран 8 мм для точного регулювання ;99.0000;1;1;2026-04-14;2026-06-30 23:01:49;2026-07-01 10:47:59
1465746181;100000983;100000983;Ущільнювач для гідрозатвора (маленький) з ковпачком;18.0000;4;1;2025-03-07;2026-06-30 23:01:44;2026-07-01 10:47:59
1465746183;100001000;100001000;Сіль нітритна 1 кг;59.0000;0;1;2025-03-07;2026-06-30 23:01:44;2026-07-01 10:47:59
1465746171;100001005;100001005;Винні дріжджі Турбо Alcotec BULLDOG WINE YEAST NUTR;66.0000;0;1;2025-03-07;2026-06-30 23:01:44;2026-07-01 10:47:59
1465746173;100001006;100001006;Дріжджі IFERMENT Classic 48 /аналог Alcotec CLASSIC 48/;152.0000;2;1;2025-03-07;2026-06-30 23:01:44;2026-07-01 10:47:59
1465746172;100001007;100001007;Дріжджі IFERMENT MEGA PACK /аналог Alcotec MEGA Pack 100l /;304.0000;0;1;2025-03-07;2026-06-30 23:01:44;2026-07-01 10:47:59
1465746177;100001008;100001008;Мийка-стерилізатор для пляшок червона, 18х18х18 см| Китай;570.0000;0;1;2025-03-07;2026-06-30 23:01:44;2026-07-01 10:47:59
1465746189;100001015;100001015;Шланг харчовий силіконовий 4х1.5 мм;45.0000;0;1;2025-03-07;2026-06-30 23:01:44;2026-07-01 10:47:59
1465746190;100001016;100001016;Шланг харчовий силіконовий 14х2 мм;128.0000;0;1;2025-03-07;2026-06-30 23:01:44;2026-07-01 10:47:59
1465746191;100001017;100001017;Шланг харчовий силіконовий 16х2 мм;143.0000;0;1;2025-03-07;2026-06-30 23:01:44;2026-07-01 10:47:59
1465746192;100001018;100001018;Шланг харчовий силіконовий 18х2 мм;158.0000;0;1;2025-03-07;2026-06-30 23:01:44;2026-07-01 10:47:59
1465746193;100001019;100001019;Шланг харчовий силіконовий 20х2 мм;180.0000;0;1;2025-03-07;2026-06-30 23:01:44;2026-07-01 10:47:59
1465746195;100001053;100001053;Екстрактор Сокслета кламп 3;4950.0000;5;1;2025-03-07;2026-06-30 23:01:45;2026-07-01 10:47:59
1465746188;100001056;100001056;Боросилікатне скло для диоптра 44х5х100 мм (довжина 100 мм);149.0000;5;1;2025-03-07;2026-06-30 23:01:44;2026-07-01 10:47:59
1465746185;100001061;100001061;Мюзлеватель Lux ручний для загвинчування дротяних кошиків;1199.0000;5;1;2025-03-07;2026-06-30 23:01:44;2026-07-01 10:47:59
1465746184;100001062;100001062;Мюзлеватель ручний для загвинчування дротяних кошиків;269.0000;5;1;2025-03-07;2026-06-30 23:01:44;2026-07-01 10:47:59
1465746187;100001073;100001073;Дріжджі TOP Ferm BIG PACK;342.0000;0;1;2025-03-07;2026-06-30 23:01:44;2026-07-01 10:47:59
1465746186;100001074;100001074;Дріжджі TOP Ferm 21,5%;161.0000;0;1;2025-03-07;2026-06-30 23:01:44;2026-07-01 10:47:59
1465746197;100001147;100001147;Дріжджі Турбо Alcotec WHISKY Turbo 73 г;175.0000;0;1;2025-03-07;2026-06-30 23:01:45;2026-07-01 10:47:59
